synthetic_id,source_relative_path,actor_id,label,split,variant,recipe,seed
07_03-01-08-02-02-02-07_aug1,Actor_07/03-01-08-02-02-02-07.wav,07,surprise,train,1,gain_shift_colored_noise,20260805
07_03-01-08-02-02-02-07_aug2,Actor_07/03-01-08-02-02-02-07.wav,07,surprise,train,2,room_echo_smoothing_noise,20260806
07_03-01-08-02-02-02-07_aug3,Actor_07/03-01-08-02-02-02-07.wav,07,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-01-01-01-01-08_aug1,Actor_08/03-01-01-01-01-01-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-01-01-01-01-08_aug2,Actor_08/03-01-01-01-01-01-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-01-01-01-01-08_aug3,Actor_08/03-01-01-01-01-01-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-01-01-01-02-08_aug1,Actor_08/03-01-01-01-01-02-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-01-01-01-02-08_aug2,Actor_08/03-01-01-01-01-02-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-01-01-01-02-08_aug3,Actor_08/03-01-01-01-01-02-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-01-01-02-01-08_aug1,Actor_08/03-01-01-01-02-01-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-01-01-02-01-08_aug2,Actor_08/03-01-01-01-02-01-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-01-01-02-01-08_aug3,Actor_08/03-01-01-01-02-01-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-01-01-02-02-08_aug1,Actor_08/03-01-01-01-02-02-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-01-01-02-02-08_aug2,Actor_08/03-01-01-01-02-02-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-01-01-02-02-08_aug3,Actor_08/03-01-01-01-02-02-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-01-01-01-08_aug1,Actor_08/03-01-02-01-01-01-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-01-01-01-08_aug2,Actor_08/03-01-02-01-01-01-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-01-01-01-08_aug3,Actor_08/03-01-02-01-01-01-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-01-01-02-08_aug1,Actor_08/03-01-02-01-01-02-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-01-01-02-08_aug2,Actor_08/03-01-02-01-01-02-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-01-01-02-08_aug3,Actor_08/03-01-02-01-01-02-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-01-02-01-08_aug1,Actor_08/03-01-02-01-02-01-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-01-02-01-08_aug2,Actor_08/03-01-02-01-02-01-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-01-02-01-08_aug3,Actor_08/03-01-02-01-02-01-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-01-02-02-08_aug1,Actor_08/03-01-02-01-02-02-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-01-02-02-08_aug2,Actor_08/03-01-02-01-02-02-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-01-02-02-08_aug3,Actor_08/03-01-02-01-02-02-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-02-01-01-08_aug1,Actor_08/03-01-02-02-01-01-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-02-01-01-08_aug2,Actor_08/03-01-02-02-01-01-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-02-01-01-08_aug3,Actor_08/03-01-02-02-01-01-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-02-01-02-08_aug1,Actor_08/03-01-02-02-01-02-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-02-01-02-08_aug2,Actor_08/03-01-02-02-01-02-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-02-01-02-08_aug3,Actor_08/03-01-02-02-01-02-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-02-02-01-08_aug1,Actor_08/03-01-02-02-02-01-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-02-02-01-08_aug2,Actor_08/03-01-02-02-02-01-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-02-02-01-08_aug3,Actor_08/03-01-02-02-02-01-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-02-02-02-02-08_aug1,Actor_08/03-01-02-02-02-02-08.wav,08,neutral,train,1,gain_shift_colored_noise,20260805
08_03-01-02-02-02-02-08_aug2,Actor_08/03-01-02-02-02-02-08.wav,08,neutral,train,2,room_echo_smoothing_noise,20260806
08_03-01-02-02-02-02-08_aug3,Actor_08/03-01-02-02-02-02-08.wav,08,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-01-01-01-08_aug1,Actor_08/03-01-03-01-01-01-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-01-01-01-08_aug2,Actor_08/03-01-03-01-01-01-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-01-01-01-08_aug3,Actor_08/03-01-03-01-01-01-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-01-01-02-08_aug1,Actor_08/03-01-03-01-01-02-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-01-01-02-08_aug2,Actor_08/03-01-03-01-01-02-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-01-01-02-08_aug3,Actor_08/03-01-03-01-01-02-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-01-02-01-08_aug1,Actor_08/03-01-03-01-02-01-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-01-02-01-08_aug2,Actor_08/03-01-03-01-02-01-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-01-02-01-08_aug3,Actor_08/03-01-03-01-02-01-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-01-02-02-08_aug1,Actor_08/03-01-03-01-02-02-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-01-02-02-08_aug2,Actor_08/03-01-03-01-02-02-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-01-02-02-08_aug3,Actor_08/03-01-03-01-02-02-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-02-01-01-08_aug1,Actor_08/03-01-03-02-01-01-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-02-01-01-08_aug2,Actor_08/03-01-03-02-01-01-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-02-01-01-08_aug3,Actor_08/03-01-03-02-01-01-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-02-01-02-08_aug1,Actor_08/03-01-03-02-01-02-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-02-01-02-08_aug2,Actor_08/03-01-03-02-01-02-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-02-01-02-08_aug3,Actor_08/03-01-03-02-01-02-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-02-02-01-08_aug1,Actor_08/03-01-03-02-02-01-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-02-02-01-08_aug2,Actor_08/03-01-03-02-02-01-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-02-02-01-08_aug3,Actor_08/03-01-03-02-02-01-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-03-02-02-02-08_aug1,Actor_08/03-01-03-02-02-02-08.wav,08,happy,train,1,gain_shift_colored_noise,20260805
08_03-01-03-02-02-02-08_aug2,Actor_08/03-01-03-02-02-02-08.wav,08,happy,train,2,room_echo_smoothing_noise,20260806
08_03-01-03-02-02-02-08_aug3,Actor_08/03-01-03-02-02-02-08.wav,08,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-01-01-01-08_aug1,Actor_08/03-01-04-01-01-01-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-01-01-01-08_aug2,Actor_08/03-01-04-01-01-01-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-01-01-01-08_aug3,Actor_08/03-01-04-01-01-01-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-01-01-02-08_aug1,Actor_08/03-01-04-01-01-02-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-01-01-02-08_aug2,Actor_08/03-01-04-01-01-02-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-01-01-02-08_aug3,Actor_08/03-01-04-01-01-02-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-01-02-01-08_aug1,Actor_08/03-01-04-01-02-01-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-01-02-01-08_aug2,Actor_08/03-01-04-01-02-01-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-01-02-01-08_aug3,Actor_08/03-01-04-01-02-01-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-01-02-02-08_aug1,Actor_08/03-01-04-01-02-02-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-01-02-02-08_aug2,Actor_08/03-01-04-01-02-02-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-01-02-02-08_aug3,Actor_08/03-01-04-01-02-02-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-02-01-01-08_aug1,Actor_08/03-01-04-02-01-01-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-02-01-01-08_aug2,Actor_08/03-01-04-02-01-01-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-02-01-01-08_aug3,Actor_08/03-01-04-02-01-01-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-02-01-02-08_aug1,Actor_08/03-01-04-02-01-02-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-02-01-02-08_aug2,Actor_08/03-01-04-02-01-02-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-02-01-02-08_aug3,Actor_08/03-01-04-02-01-02-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-02-02-01-08_aug1,Actor_08/03-01-04-02-02-01-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-02-02-01-08_aug2,Actor_08/03-01-04-02-02-01-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-02-02-01-08_aug3,Actor_08/03-01-04-02-02-01-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-04-02-02-02-08_aug1,Actor_08/03-01-04-02-02-02-08.wav,08,sad,train,1,gain_shift_colored_noise,20260805
08_03-01-04-02-02-02-08_aug2,Actor_08/03-01-04-02-02-02-08.wav,08,sad,train,2,room_echo_smoothing_noise,20260806
08_03-01-04-02-02-02-08_aug3,Actor_08/03-01-04-02-02-02-08.wav,08,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-01-01-01-08_aug1,Actor_08/03-01-05-01-01-01-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-01-01-01-08_aug2,Actor_08/03-01-05-01-01-01-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-01-01-01-08_aug3,Actor_08/03-01-05-01-01-01-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-01-01-02-08_aug1,Actor_08/03-01-05-01-01-02-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-01-01-02-08_aug2,Actor_08/03-01-05-01-01-02-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-01-01-02-08_aug3,Actor_08/03-01-05-01-01-02-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-01-02-01-08_aug1,Actor_08/03-01-05-01-02-01-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-01-02-01-08_aug2,Actor_08/03-01-05-01-02-01-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-01-02-01-08_aug3,Actor_08/03-01-05-01-02-01-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-01-02-02-08_aug1,Actor_08/03-01-05-01-02-02-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-01-02-02-08_aug2,Actor_08/03-01-05-01-02-02-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-01-02-02-08_aug3,Actor_08/03-01-05-01-02-02-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-02-01-01-08_aug1,Actor_08/03-01-05-02-01-01-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-02-01-01-08_aug2,Actor_08/03-01-05-02-01-01-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-02-01-01-08_aug3,Actor_08/03-01-05-02-01-01-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-02-01-02-08_aug1,Actor_08/03-01-05-02-01-02-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-02-01-02-08_aug2,Actor_08/03-01-05-02-01-02-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-02-01-02-08_aug3,Actor_08/03-01-05-02-01-02-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-02-02-01-08_aug1,Actor_08/03-01-05-02-02-01-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-02-02-01-08_aug2,Actor_08/03-01-05-02-02-01-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-02-02-01-08_aug3,Actor_08/03-01-05-02-02-01-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-05-02-02-02-08_aug1,Actor_08/03-01-05-02-02-02-08.wav,08,angry,train,1,gain_shift_colored_noise,20260805
08_03-01-05-02-02-02-08_aug2,Actor_08/03-01-05-02-02-02-08.wav,08,angry,train,2,room_echo_smoothing_noise,20260806
08_03-01-05-02-02-02-08_aug3,Actor_08/03-01-05-02-02-02-08.wav,08,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-01-01-01-08_aug1,Actor_08/03-01-06-01-01-01-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-01-01-01-08_aug2,Actor_08/03-01-06-01-01-01-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-01-01-01-08_aug3,Actor_08/03-01-06-01-01-01-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-01-01-02-08_aug1,Actor_08/03-01-06-01-01-02-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-01-01-02-08_aug2,Actor_08/03-01-06-01-01-02-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-01-01-02-08_aug3,Actor_08/03-01-06-01-01-02-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-01-02-01-08_aug1,Actor_08/03-01-06-01-02-01-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-01-02-01-08_aug2,Actor_08/03-01-06-01-02-01-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-01-02-01-08_aug3,Actor_08/03-01-06-01-02-01-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-01-02-02-08_aug1,Actor_08/03-01-06-01-02-02-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-01-02-02-08_aug2,Actor_08/03-01-06-01-02-02-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-01-02-02-08_aug3,Actor_08/03-01-06-01-02-02-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-02-01-01-08_aug1,Actor_08/03-01-06-02-01-01-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-02-01-01-08_aug2,Actor_08/03-01-06-02-01-01-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-02-01-01-08_aug3,Actor_08/03-01-06-02-01-01-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-02-01-02-08_aug1,Actor_08/03-01-06-02-01-02-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-02-01-02-08_aug2,Actor_08/03-01-06-02-01-02-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-02-01-02-08_aug3,Actor_08/03-01-06-02-01-02-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-02-02-01-08_aug1,Actor_08/03-01-06-02-02-01-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-02-02-01-08_aug2,Actor_08/03-01-06-02-02-01-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-02-02-01-08_aug3,Actor_08/03-01-06-02-02-01-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-06-02-02-02-08_aug1,Actor_08/03-01-06-02-02-02-08.wav,08,fear,train,1,gain_shift_colored_noise,20260805
08_03-01-06-02-02-02-08_aug2,Actor_08/03-01-06-02-02-02-08.wav,08,fear,train,2,room_echo_smoothing_noise,20260806
08_03-01-06-02-02-02-08_aug3,Actor_08/03-01-06-02-02-02-08.wav,08,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-01-01-01-08_aug1,Actor_08/03-01-07-01-01-01-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-01-01-01-08_aug2,Actor_08/03-01-07-01-01-01-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-01-01-01-08_aug3,Actor_08/03-01-07-01-01-01-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-01-01-02-08_aug1,Actor_08/03-01-07-01-01-02-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-01-01-02-08_aug2,Actor_08/03-01-07-01-01-02-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-01-01-02-08_aug3,Actor_08/03-01-07-01-01-02-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-01-02-01-08_aug1,Actor_08/03-01-07-01-02-01-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-01-02-01-08_aug2,Actor_08/03-01-07-01-02-01-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-01-02-01-08_aug3,Actor_08/03-01-07-01-02-01-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-01-02-02-08_aug1,Actor_08/03-01-07-01-02-02-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-01-02-02-08_aug2,Actor_08/03-01-07-01-02-02-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-01-02-02-08_aug3,Actor_08/03-01-07-01-02-02-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-02-01-01-08_aug1,Actor_08/03-01-07-02-01-01-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-02-01-01-08_aug2,Actor_08/03-01-07-02-01-01-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-02-01-01-08_aug3,Actor_08/03-01-07-02-01-01-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-02-01-02-08_aug1,Actor_08/03-01-07-02-01-02-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-02-01-02-08_aug2,Actor_08/03-01-07-02-01-02-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-02-01-02-08_aug3,Actor_08/03-01-07-02-01-02-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-02-02-01-08_aug1,Actor_08/03-01-07-02-02-01-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-02-02-01-08_aug2,Actor_08/03-01-07-02-02-01-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-02-02-01-08_aug3,Actor_08/03-01-07-02-02-01-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-07-02-02-02-08_aug1,Actor_08/03-01-07-02-02-02-08.wav,08,disgust,train,1,gain_shift_colored_noise,20260805
08_03-01-07-02-02-02-08_aug2,Actor_08/03-01-07-02-02-02-08.wav,08,disgust,train,2,room_echo_smoothing_noise,20260806
08_03-01-07-02-02-02-08_aug3,Actor_08/03-01-07-02-02-02-08.wav,08,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-01-01-01-08_aug1,Actor_08/03-01-08-01-01-01-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-01-01-01-08_aug2,Actor_08/03-01-08-01-01-01-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-01-01-01-08_aug3,Actor_08/03-01-08-01-01-01-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-01-01-02-08_aug1,Actor_08/03-01-08-01-01-02-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-01-01-02-08_aug2,Actor_08/03-01-08-01-01-02-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-01-01-02-08_aug3,Actor_08/03-01-08-01-01-02-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-01-02-01-08_aug1,Actor_08/03-01-08-01-02-01-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-01-02-01-08_aug2,Actor_08/03-01-08-01-02-01-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-01-02-01-08_aug3,Actor_08/03-01-08-01-02-01-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-01-02-02-08_aug1,Actor_08/03-01-08-01-02-02-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-01-02-02-08_aug2,Actor_08/03-01-08-01-02-02-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-01-02-02-08_aug3,Actor_08/03-01-08-01-02-02-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-02-01-01-08_aug1,Actor_08/03-01-08-02-01-01-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-02-01-01-08_aug2,Actor_08/03-01-08-02-01-01-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-02-01-01-08_aug3,Actor_08/03-01-08-02-01-01-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-02-01-02-08_aug1,Actor_08/03-01-08-02-01-02-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-02-01-02-08_aug2,Actor_08/03-01-08-02-01-02-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-02-01-02-08_aug3,Actor_08/03-01-08-02-01-02-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-02-02-01-08_aug1,Actor_08/03-01-08-02-02-01-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-02-02-01-08_aug2,Actor_08/03-01-08-02-02-01-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-02-02-01-08_aug3,Actor_08/03-01-08-02-02-01-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
08_03-01-08-02-02-02-08_aug1,Actor_08/03-01-08-02-02-02-08.wav,08,surprise,train,1,gain_shift_colored_noise,20260805
08_03-01-08-02-02-02-08_aug2,Actor_08/03-01-08-02-02-02-08.wav,08,surprise,train,2,room_echo_smoothing_noise,20260806
08_03-01-08-02-02-02-08_aug3,Actor_08/03-01-08-02-02-02-08.wav,08,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
09_03-01-01-01-01-01-09_aug1,Actor_09/03-01-01-01-01-01-09.wav,09,neutral,train,1,gain_shift_colored_noise,20260805
09_03-01-01-01-01-01-09_aug2,Actor_09/03-01-01-01-01-01-09.wav,09,neutral,train,2,room_echo_smoothing_noise,20260806
09_03-01-01-01-01-01-09_aug3,Actor_09/03-01-01-01-01-01-09.wav,09,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
09_03-01-01-01-01-02-09_aug1,Actor_09/03-01-01-01-01-02-09.wav,09,neutral,train,1,gain_shift_colored_noise,20260805
09_03-01-01-01-01-02-09_aug2,Actor_09/03-01-01-01-01-02-09.wav,09,neutral,train,2,room_echo_smoothing_noise,20260806
09_03-01-01-01-01-02-09_aug3,Actor_09/03-01-01-01-01-02-09.wav,09,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
09_03-01-01-01-02-01-09_aug1,Actor_09/03-01-01-01-02-01-09.wav,09,neutral,train,1,gain_shift_colored_noise,20260805
09_03-01-01-01-02-01-09_aug2,Actor_09/03-01-01-01-02-01-09.wav,09,neutral,train,2,room_echo_smoothing_noise,20260806
09_03-01-01-01-02-01-09_aug3,Actor_09/03-01-01-01-02-01-09.wav,09,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
09_03-01-01-01-02-02-09_aug1,Actor_09/03-01-01-01-02-02-09.wav,09,neutral,train,1,gain_shift_colored_noise,20260805
09_03-01-01-01-02-02-09_aug2,Actor_09/03-01-01-01-02-02-09.wav,09,neutral,train,2,room_echo_smoothing_noise,20260806
